"ID"	"ORF"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"11182_at"	11182	0.422943200999998	7.4670530973	8.88895496375981	1.20514699719416e-08	1.17590632531487e-05	9.96011110611091
"4599_at"	4599	3.7643664415	10.41431274625	8.81347701536627	1.39376566160108e-08	1.26489654053356e-05	9.82409510405871
"4940_at"	4940	2.8461758083	7.82539355965	8.79917941840902	1.43280799132665e-08	1.26489654053356e-05	9.79823575359036
"113730_at"	113730	1.0942932875	7.07313683065	8.67867857268444	1.8103657828754e-08	1.5255623294876e-05	9.57909644867602
"5971_at"	5971	0.535252178199999	8.7664326963	8.60806922946346	2.07810990341401e-08	1.67504693475618e-05	9.44969252756611
"9997_at"	9997	1.3894378281	10.20754928095	8.41231441424821	3.05647091926676e-08	2.3609964321786e-05	9.08707178869723
"6772_at"	6772	2.0543800068	10.0634969641	8.31304927672119	3.7240931855701e-08	2.63745774914818e-05	8.90101126469255
"4792_at"	4792	1.218037865	10.9548182305	8.29926992523771	3.82803129758217e-08	2.63745774914818e-05	8.87506728681783
"91543_at"	91543	4.7685657126	9.1299565916	8.29755631161388	3.84116506969097e-08	2.63745774914818e-05	8.87183888533202
"9246_at"	9246	1.8256991484	10.7686489188	8.1853592698467	4.8108600763029e-08	3.18530481980641e-05	8.65950727703892
"85441_at"	85441	1.445051539	7.4360967254	8.15511154631458	5.11331392493044e-08	3.26881816738915e-05	8.60194142764317
"684_at"	684	2.8713871028	9.5746030865	8.06607535557249	6.1228592898558e-08	3.626933550592e-05	8.43169694283139
"8519_at"	8519	2.188313685	12.6680841395	8.050337775565	6.32169284029016e-08	3.626933550592e-05	8.40148182304504
"57169_at"	57169	1.1708513686	8.0752146102	8.04766605803118	6.35610446944593e-08	3.626933550592e-05	8.39634861343333
"91107_at"	91107	0.460615021099997	8.71125227905	8.03998974110689	6.45605519011467e-08	3.626933550592e-05	8.3815940387101
"10964_at"	10964	3.1821259325	7.23368003495	7.98530338056832	7.21672336050366e-08	3.8807797365235e-05	8.27622617595945
"3434_at"	3434	4.0517956798	11.0028407971	7.97790148765543	7.32657051503979e-08	3.8807797365235e-05	8.26192998823492
"5610_at"	5610	1.6317536771	9.38999722455	7.87519576645987	9.04195822139765e-08	4.32552360292372e-05	8.06271353730296
"3429_at"	3429	1.946564818	12.486543193	7.87358289442864	9.07198063497322e-08	4.32552360292372e-05	8.05957245807209
"3437_at"	3437	4.1331607683	10.31697321885	7.87029300078361	9.13353882446848e-08	4.32552360292372e-05	8.05316415811125
"103_at"	103	0.953224547099998	9.84595684055	7.86245748692683	9.28189305439751e-08	4.32552360292372e-05	8.03789502235687
"9985_at"	9985	1.2105158434	8.0496865629	7.85979805079493	9.33280889567661e-08	4.32552360292372e-05	8.03271046216108
"440836_at"	440836	0.597737452099995	8.90006172575	7.77452250750981	1.11278600472107e-07	5.0316926198839e-05	7.86590383770441
"94240_at"	94240	3.4101313314	8.581686511	7.73686164699508	1.2030597954423e-07	5.19470233744793e-05	7.79188875926312
"54809_at"	54809	1.70839000339999	10.3198372485	7.73613368901872	1.20487728847436e-07	5.19470233744793e-05	7.79045600595272
"129607_at"	129607	2.6144089236	7.6328966535	7.68369662248018	1.34353584330065e-07	5.66086613612519e-05	7.68704155778201
"9262_at"	9262	-0.443287262500001	7.93968054325	-7.65538498067711	1.42513954430506e-07	5.87125822486032e-05	7.63103523959825
"55337_at"	55337	1.5364388982	8.2833877943	7.59173187523004	1.62780641464092e-07	6.56041372196263e-05	7.50467832983216
"23424_at"	23424	1.860050765	8.3810662732	7.51670698725449	1.90531849984123e-07	7.51546801458651e-05	7.35497031021729
"8743_at"	8743	1.57369519139999	10.8947912563	7.48517395119356	2.03610069039301e-07	7.86401472899917e-05	7.29179729623234
"51056_at"	51056	1.5409029903	7.69532026005	7.469064225947	2.10645038759005e-07	7.96969055827184e-05	7.25946604776759
"3627_at"	3627	4.8919621637	8.45864255545	7.41732532537451	2.34980429235454e-07	8.71260435519217e-05	7.15536805154531
"54625_at"	54625	2.2174471875	8.10078632285	7.39154092571351	2.48171561556412e-07	8.92689360194988e-05	7.10334165809789
"896_at"	896	0.782124645200001	9.4519013457	7.38734316347741	2.50390240736498e-07	8.92689360194988e-05	7.09486229557933
"3669_at"	3669	1.7630302459	10.87403294105	7.30884164523473	2.95863768295132e-07	0.000103490913215537	6.93581040046364
"4061_at"	4061	0.966330202999998	11.0791650855	7.29261493645949	3.06279036065437e-07	0.000105150130548466	6.90281976231619
"3433_at"	3433	4.6333568177	9.32039224785	7.27566756075098	3.17560429667128e-07	0.000105802085130036	6.86832242073386
"64108_at"	64108	2.4750975135	7.40022604755	7.27007806683123	3.21374288442537e-07	0.000105802085130036	6.85693539555212
"80765_at"	80765	1.2902891376	8.4849667872	7.26439688665145	3.25299037295004e-07	0.000105802085130036	6.84535686354556
"3430_at"	3430	2.72340658	9.1965479309	7.2439426047393	3.39842814687793e-07	0.000108626654163741	6.80363060673484
"64761_at"	64761	1.9362297604	9.1222430558	7.1314442044738	4.32697916805682e-07	0.000135962486095941	6.57303731927555
"1075_at"	1075	0.518607425699994	9.52047332755	7.11417255648655	4.4911299335485e-07	0.000138768429730093	6.53747063327797
"3866_at"	3866	-0.605865144000003	12.86679115	-7.0997224100982	4.63338055246245e-07	0.000139089571163952	6.50768067040618
"56829_at"	56829	1.258447751	9.0278598928	7.09270899095729	4.70408460208061e-07	0.000139089571163952	6.49321105027378
"3659_at"	3659	1.6218008532	8.3834395601	7.09049837828206	4.72659959184905e-07	0.000139089571163952	6.48864877501653
"3431_at"	3431	2.0292537043	8.52274405635	7.08170091814627	4.81730509810195e-07	0.000139543780021425	6.47048547084594
"644943_at"	644943	0.763053245899999	6.70862173235	7.07163049987041	4.92333596233435e-07	0.000140421116008795	6.44968017324993
"80830_at"	80830	1.0900478732	8.0558202813	7.02529813456373	5.44298259017244e-07	0.000152890082180616	6.35376842979043
"51191_at"	51191	3.6659722759	7.91589021075	7.00826887803685	5.64786893848706e-07	0.00015627737649345	6.31843822914234
"10318_at"	10318	0.757943853299999	9.24753512585	6.96658639297599	6.18350229037266e-07	0.000166330676673755	6.23178359009742
"2537_at"	2537	2.6560427406	10.9374998917	6.96605678033018	6.19063417147048e-07	0.000166330676673755	6.23068095300665
"64135_at"	64135	2.8225353942	9.4150190096	6.93263833312842	6.65819042792735e-07	0.00017633741763335	6.1610230903779
"5698_at"	5698	2.2025453509	7.75581362585	6.91949359393923	6.85190657551202e-07	0.000178911966201996	6.13358001258411
"54877_at"	54877	0.614198196799999	5.9292791339	6.89502535953101	7.22807037407633e-07	0.000186112773145835	6.08243016736676
"9830_at"	9830	1.139854872	7.3565890237	6.86913195817925	7.6493110955761e-07	0.000193080672191112	6.02820773957859
"91351_at"	91351	2.87093946	9.1978787421	6.86208490737147	7.7682634401173e-07	0.000193080672191112	6.0134341875984
"56300_at"	56300	2.5948018197	9.17592400735	6.85957262665517	7.8111281160437e-07	0.000193080672191112	6.00816568834319
"10346_at"	10346	1.6117890479	10.17904360995	6.813663405381	8.63869294322397e-07	0.000210727274308459	5.91173130371248
"6737_at"	6737	1.4531734958	8.4233782073	6.79444702341488	9.01134109155628e-07	0.000213722559786672	5.87127757483361
"9111_at"	9111	1.9596196642	7.886794383	6.79006650761558	9.09857544598354e-07	0.000213722559786672	5.86204853051176
"23037_at"	23037	0.926998050000002	5.8683126008	6.78962919231884	9.10733169164848e-07	0.000213722559786672	5.86112702827483
"58472_at"	58472	0.542928925999997	12.432398117	6.77379007689658	9.43037627053884e-07	0.0002185371820994	5.82773293341259
"7453_at"	7453	0.799829768999993	12.2511622435	6.75157542807005	9.90339161256813e-07	0.000226665403833828	5.78083745392305
"6890_at"	6890	1.5030489405	10.03419180355	6.7388268470332	1.01857801255651e-06	0.000230285582619331	5.75389361009287
"3685_at"	3685	0.359198595799998	7.9622769856	6.72059490949311	1.06040640581125e-06	0.000236853907919697	5.71532113367803
"4322_at"	4322	1.506143743	6.2372128352	6.68187724414252	1.15518291578048e-06	0.000254951619948267	5.6332535213564
"5366_at"	5366	1.295485002	9.9930137904	6.66080707297737	1.21037081051048e-06	0.000262399173574989	5.58850438266994
"51246_at"	51246	0.5514178252	9.8028610892	6.65825540021863	1.21723549961967e-06	0.000262399173574989	5.58308090890533
"139324_at"	139324	0.560658038899998	5.11710223105	6.64045742282403	1.26624141947528e-06	0.00026982585834083	5.54522690339554
"10133_at"	10133	0.376579025	10.6123589915	6.57647554089449	1.45977188816361e-06	0.000307530807212104	5.40878389476298
"6672_at"	6672	1.3772422855	7.74850363095	6.57050907127199	1.4793011511162e-06	0.00030814341618588	5.39603151902891
"153733_at"	153733	-0.266699013799998	5.2208746158	-6.55805159303208	1.52094504915982e-06	0.000313297780737487	5.36938992112652
"87178_at"	87178	1.5599535177	8.96113833665	6.53285125270206	1.60890233933422e-06	0.000327774071087001	5.31543152750845
"9641_at"	9641	0.5967374615	7.64563804575	6.50572226919049	1.7094381814424e-06	0.000344470374410441	5.25724687215525
"50506_at"	50506	1.9615617321	8.00708795465	6.49443993509102	1.75312423138155e-06	0.000349474947586909	5.23301977347033
"5993_at"	5993	0.494695940399996	7.9052978133	6.47954947719287	1.81253929613579e-06	0.000357475170330441	5.20101841329294
"59272_at"	59272	1.3857885721	6.45014831605	6.46925016047326	1.8548392251892e-06	0.000361966993639816	5.17886644865393
"115362_at"	115362	1.9856142043	5.84583574555	6.41707420173927	2.08520999969011e-06	0.000400122572001164	5.06642644788473
"23070_at"	23070	0.838027369000001	9.1231362537	6.41530286885712	2.09352659173164e-06	0.000400122572001164	5.06260280536111
"85363_at"	85363	0.827902055499997	7.28021918085	6.40874618927687	2.12460775258148e-06	0.00040191941964396	5.048445757819
"5420_at"	5420	0.657221013499998	6.75298328205	6.40275309061779	2.15343085436691e-06	0.000403257117263719	5.03550057570615
"23252_at"	23252	-0.237944149000002	6.6803944144	-6.39452941921869	2.19363500770545e-06	0.000406677994078514	5.01772955118789
"65264_at"	65264	0.243632508900001	9.88582491595	6.34996685383498	2.4252650829607e-06	0.000445168211613945	4.92127588584133
"629_at"	629	1.973511756	8.1029728939	6.33529889961446	2.50687032595101e-06	0.000455635970321626	4.88947050789888
"3604_at"	3604	1.0442698046	6.4388772657	6.32611628659973	2.55938399540275e-06	0.000460664270784189	4.86954495253499
"51513_at"	51513	1.5550028666	6.9097097261	6.28719687461985	2.79476786727114e-06	0.000498194245109036	4.78497066480683
"25939_at"	25939	1.4241346083	6.74360050345	6.25639487974075	2.99669988407684e-06	0.000529103039532386	4.71789669474749
"83989_at"	83989	-0.437012388700001	6.40586715185	-6.25056044872317	3.03660109889716e-06	0.000531090073325042	4.70517793760656
"3656_at"	3656	0.998131734300001	7.46956836095	6.23875451020893	3.11901279215782e-06	0.000540405403306671	4.67942822401754
"23531_at"	23531	0.452894860899998	7.05854387295	6.23139635745228	3.17153112265623e-06	0.000544416810027072	4.66337045268676
"51131_at"	51131	1.1322226118	8.7077791115	6.20934899521256	3.33437670064456e-06	0.000567119354616967	4.61521484694847
"2633_at"	2633	2.2343015506	8.3167996515	6.17377615105652	3.61538072309616e-06	0.000609323120231633	4.53738678817479
"130367_at"	130367	0.627891440999999	8.1217954875	6.16719676142132	3.66995241322749e-06	0.000611704576085331	4.52297454378421
"9683_at"	9683	0.595703282399997	9.8761282982	6.16415070890161	3.69550205089579e-06	0.000611704576085331	4.51630027816413
"54103_at"	54103	0.4914228569	8.15011527605	6.15811182376321	3.7466942013297e-06	0.000614689945119038	4.50306491010616
"3428_at"	3428	0.602442329999997	11.57918102	6.1409129861539	3.89650154166539e-06	0.000629754899793358	4.46534532090574
"8793_at"	8793	-0.951721945699999	8.54240146385	-6.13566955213481	3.94338153169364e-06	0.000629754899793358	4.45383833763992
"7706_at"	7706	0.6598907609	8.44346979975	6.13422296867446	3.95641624630378e-06	0.000629754899793358	4.45066313265031
"8542_at"	8542	0.9520744942	8.283864743	6.13223559105422	3.9743957751671e-06	0.000629754899793358	4.4463004760917
"157285_at"	157285	-0.583119413000002	9.7751975814	-6.12335754405891	4.05574030017397e-06	0.000637198045973942	4.42680553572465
"6364_at"	6364	1.8673135932	8.5286143031	6.09715066600408	4.30593248834498e-06	0.000670820860516199	4.36920186773854
"5025_at"	5025	0.359248858599998	7.1333261905	6.08851347261852	4.39180367976661e-06	0.000678497070159943	4.35019840681922
"84941_at"	84941	1.6138201222	6.5354607308	6.06680115830439	4.61548495704821e-06	0.000707160955526586	4.30238671130056
"4794_at"	4794	0.633070169399996	8.999728706	6.04675600815103	4.83232678422282e-06	0.000734315625022188	4.25819502656742
"10410_at"	10410	1.095655466	12.478015473	6.02232957881777	5.11070213314424e-06	0.000770303307693992	4.20427837902792
"11118_at"	11118	0.536132324399997	6.9789820767	6.01717589272844	5.17149978342303e-06	0.000773180923265157	4.19289339881689
"55281_at"	55281	1.2427175337	6.28932513165	6.00021835075688	5.37681378497472e-06	0.00079744600607717	4.15541004747728
"5696_at"	5696	0.934814915599999	10.2607927772	5.97038933848652	5.75840608639971e-06	0.000847262622506066	4.08939188907313
"79679_at"	79679	-0.412503320500002	6.34879520735	-5.94880496145553	6.05168851357893e-06	0.00088340356971055	4.04155510779753
"121268_at"	121268	1.0506912627	6.72902066725	5.92645579914903	6.37146478841987e-06	0.000922817075879032	3.99196562176852
"23382_at"	23382	0.289836589799997	7.6231835828	5.91228821489593	6.58306361501051e-06	0.000940303178208644	3.96049963632932
"5687_at"	5687	0.385571575999995	11.809507518	5.91159260544553	6.59363574988531e-06	0.000940303178208644	3.95895409746894
"55893_at"	55893	-0.417084990299999	8.82658093315	-5.90137535622103	6.75093385701005e-06	0.000955385975382513	3.93624645511895
"51296_at"	51296	1.5023342053	7.44630690375	5.89224509994024	6.89473725580759e-06	0.000968344954434976	3.91594442201049
"84875_at"	84875	0.765442856099998	7.75124537585	5.88273779424901	7.04780496378221e-06	0.000982400422733522	3.89479377557699
"597_at"	597	0.7985377841	4.86970559825	5.86510078276205	7.34101123819745e-06	0.00101563438317121	3.85552974293345
"10581_at"	10581	0.977761671099994	10.72107164945	5.85847017472422	7.45443579849523e-06	0.00102368729828373	3.84075930299584
"9881_at"	9881	1.7363442989	7.82959723805	5.83936007153883	7.79144653372113e-06	0.00105471647746156	3.7981614342998
"3419_at"	3419	0.438510259399999	9.0751353718	5.83897631145396	7.79837121086379e-06	0.00105471647746156	3.79730558081286
"6373_at"	6373	3.4377115636	5.8069858797	5.83606746319471	7.85106391335536e-06	0.00105471647746156	3.79081778985011
"7098_at"	7098	1.1478556105	5.65535006445	5.83025780777165	7.95739365086879e-06	0.00106131022225508	3.77785728948246
"92181_at"	92181	0.295317463499998	8.90400132875	5.79946615712935	8.54598660181278e-06	0.00113167175436434	3.70910243566918
"4615_at"	4615	0.786407112999997	9.7131571251	5.78842786015809	8.76764411636674e-06	0.00115278974661931	3.68442926271324
"55350_at"	55350	1.3992732594	5.5704220596	5.76455659980127	9.2672688891021e-06	0.00120990068968355	3.63102547386888
"55072_at"	55072	0.4724577226	8.5205270733	5.71443950650889	1.04128367271344e-05	0.00134995510548493	3.51870371615537
"6648_at"	6648	1.7677588282	9.0747537826	5.70448466735166	1.06570470385687e-05	0.00137202079894463	3.49636092031977
"58985_at"	58985	0.324148913099998	6.75761706835	5.62805089974568	1.27375550850688e-05	0.00162856230153166	3.32446455797717
"26270_at"	26270	0.933142729399998	9.6406188696	5.62474272481437	1.28364235767832e-05	0.00162959156310399	3.3170109459863
"27242_at"	27242	0.423688316499996	10.43779418375	5.62191983112973	1.29214067520517e-05	0.00162959156310399	3.31064983206939
"81894_at"	81894	0.866642938299993	9.52877312395	5.58200216138397	1.41863512915734e-05	0.00177703220671946	3.22061289099322
"9603_at"	9603	0.995126238099997	5.62635967715	5.57556945708608	1.44016917597648e-05	0.00179189908412268	3.20608854018998
"219285_at"	219285	1.3164867176	5.8120914591	5.5666608072974	1.47054243951259e-05	0.00181749241907492	3.18596698506143
"37_at"	37	0.293964744000002	11.132931582	5.54714690753966	1.53937234511946e-05	0.00188996184809071	3.14186448341775
"115361_at"	115361	2.1882019517	5.40183438495	5.53135506217392	1.59746872199109e-05	0.0019483863576969	3.10614676711442
"3553_at"	3553	0.590145296999994	11.7097914165	5.46116200522099	1.88395479520144e-05	0.00228278679400258	2.9470964738076
"1525_at"	1525	-0.354068185600003	8.8061194369	-5.4499776812952	1.93421033057865e-05	0.00232846268302582	2.9217112677566
"50515_at"	50515	0.549778745399998	6.4206898143	5.4427546917946	1.96738842472011e-05	0.00235312348425071	2.9053110419491
"11277_at"	11277	1.1385987943	9.47914281335	5.42937907015509	2.03036394374806e-05	0.0024128793046888	2.87492832595336
"57664_at"	57664	0.9887674868	7.9127243562	5.41401442783347	2.10523859034993e-05	0.00248437463322122	2.84000756585564
"64750_at"	64750	-0.239684939500004	6.71358927795	-5.40933503043054	2.12859514664471e-05	0.00248437463322122	2.82936801972658
"2643_at"	2643	0.6015729877	7.83200653285	5.40891042899065	2.13072747549584e-05	0.00248437463322122	2.82840250657958
"5921_at"	5921	-0.300794492000003	9.2584530635	-5.40398750285709	2.1556092661488e-05	0.00249603353197595	2.8172069531067
"5720_at"	5720	0.429816777999998	10.972646109	5.40162510228599	2.16765412723517e-05	0.00249603353197595	2.81183369528478
"961_at"	961	0.5305720292	9.1459357396	5.37073649262903	2.33158398063195e-05	0.00266822440845282	2.7415325780857
"58191_at"	58191	0.221908079799999	9.627663395	5.36533796648209	2.36150241860014e-05	0.00268588302689742	2.72923721959416
"4005_at"	4005	1.3519512001	8.77636591025	5.348110246807	2.45961169854889e-05	0.00277027412992658	2.689983619524
"56938_at"	56938	0.591007243999998	10.756438937	5.34708361096828	2.4655873101995e-05	0.00277027412992658	2.68764361356745
"4791_at"	4791	0.500179507499997	8.68290316915	5.34123305783656	2.49992346100595e-05	0.00279193259298731	2.67430676635333
"7726_at"	7726	0.242294842599994	9.4319477154	5.32713882269323	2.58464875003234e-05	0.00286926965130835	2.64216584146017
"11054_at"	11054	0.5110984921	8.51731921195	5.32206393330109	2.61586476951419e-05	0.00288663791440616	2.63058882366196
"29984_at"	29984	-0.277675454000001	12.415396956	-5.30145009957456	2.74664848491523e-05	0.00301302463087831	2.5835418221567
"54936_at"	54936	0.415593665699998	10.11552126115	5.29872566332223	2.76442337219129e-05	0.00301468499394437	2.57732121517225
"9182_at"	9182	-0.324323190400001	7.1346012231	-5.28841555075883	2.83275281381432e-05	0.00307113476112887	2.55377502331929
"6773_at"	6773	1.1181521917	8.01491939515	5.27659303106689	2.91321900439074e-05	0.00312685254198195	2.526764201703
"10617_at"	10617	0.467233367	10.3715895425	5.27591862488504	2.91787847113047e-05	0.00312685254198195	2.52522305182351
"5371_at"	5371	0.885925190500002	8.22265986045	5.25471161008778	3.06832106062697e-05	0.00326917265189445	2.47674239324936
"6352_at"	6352	2.3035841193	6.77636122335	5.23103416456702	3.24561391738797e-05	0.00343831065225461	2.42257241158211
"3965_at"	3965	0.987821069099998	8.00145068525	5.21527960983683	3.36930658218518e-05	0.00354906674585971	2.38650471527987
"116071_at"	116071	1.7596570438	5.3380758807	5.20157306350116	3.48080465434861e-05	0.00364579872807734	2.35511032902961
"84930_at"	84930	0.735075351699997	8.06840419645	5.18178835112835	3.64838088658652e-05	0.00379985018294537	2.30976941304732
"1267_at"	1267	0.579928947600001	8.859159279	5.17621778443529	3.69702310075648e-05	0.00382900062932538	2.29699806991509
"3460_at"	3460	0.383159994	11.427096109	5.16668323443165	3.78180972963685e-05	0.00389505392098542	2.27513348092761
"81622_at"	81622	0.507395175299996	8.48108165265	5.15261466840617	3.91052973818152e-05	0.00400537628818493	2.24285956956017
"1241_at"	1241	0.479371181299999	7.22658700095	5.14858467693598	3.94821389849733e-05	0.00400775245908043	2.23361199567951
"840_at"	840	0.657863865599998	8.5308327836	5.14599068319339	3.97266463173747e-05	0.00400775245908043	2.22765898202299
"81844_at"	81844	0.690924914199998	8.583830444	5.14545811721905	3.9777035032677e-05	0.00400775245908043	2.22643672593233
"55620_at"	55620	0.208928912999999	10.9756932565	5.13497821103465	4.07818758889067e-05	0.00408395297805119	2.20238095890996
"3106_at"	3106	0.740577541999997	12.797799911	5.13300525076061	4.09739065708787e-05	0.00408395297805119	2.19785133330911
"716_at"	716	1.8530529949	7.27436640245	5.12567553695318	4.16953769109279e-05	0.00413363953236199	2.18102103236487
"1021_at"	1021	-0.301851629000003	9.6806569112	-5.11180807625882	4.30957717064566e-05	0.00424974740247872	2.14916884221331
"5684_at"	5684	0.294280354000003	11.286083913	5.09282460546915	4.5090416010034e-05	0.00442291652068794	2.10554462804342
"79075_at"	79075	-0.383531977600001	5.3813859999	-5.09029233684246	4.53634659642986e-05	0.00442616405534864	2.09972363507675
"567_at"	567	0.266693356999996	13.3789216885	5.08628784180711	4.57986857252849e-05	0.00442616405534864	2.0905175342344
"3959_at"	3959	0.447556633999998	12.107437627	5.08591181314626	4.58397701400798e-05	0.00442616405534864	2.08965301215608
"80255_at"	80255	-0.286599631599999	7.4963086204	-5.07807459871694	4.6704601441644e-05	0.00448630365868725	2.07163248247262
"84079_at"	84079	-0.1995034336	9.6756171906	-5.07547372193854	4.69952430562946e-05	0.00449095263412704	2.06565126341242
"7318_at"	7318	0.842845721299997	8.39822284275	5.05309313740541	4.95731389166622e-05	0.0046962311848994	2.01416485428879
"1573_at"	1573	1.0849197778	7.5731221797	5.05244409635074	4.96499979632279e-05	0.0046962311848994	2.01267126504948
"405753_at"	405753	2.4376387581	7.54087585435	5.03956707175877	5.12000750085369e-05	0.00481826492681861	1.9830329045189
"5329_at"	5329	1.0568732832	9.2928843947	5.03588381842422	5.16523928121926e-05	0.00483628136538	1.97455346841087
"55106_at"	55106	0.638962606699999	4.79168654425	5.02694762330384	5.27666746340049e-05	0.00491578583437094	1.95397747279185
"84166_at"	84166	1.2978772667	6.45923688885	5.0063611297757	5.54271477874752e-05	0.00513781946416001	1.90655782836551
"8775_at"	8775	0.457441476499996	9.40574654585	4.99787393801271	5.65631217361147e-05	0.00521703340231757	1.8870008387434
"55603_at"	55603	0.707322985899998	9.36286697385	4.99102732680697	5.74966550344355e-05	0.00527293864062351	1.87122118009572
"116843_at"	116843	0.540034636099998	8.64684921115	4.98927488499338	5.77380950453947e-05	0.00527293864062351	1.86718182336702
"3134_at"	3134	1.3878015158	7.0520011322	4.9681953946535	6.07239264203178e-05	0.00549675094924071	1.8185802080793
"3665_at"	3665	2.3211164948	9.8277948849	4.96686743869045	6.09171736071455e-05	0.00549675094924071	1.81551759274198
"6348_at"	6348	0.305305874799998	4.4493424643	4.96576342903082	6.10783049540744e-05	0.00549675094924071	1.81297138216709
"10277_at"	10277	-0.350679054099999	8.54368720085	-4.96164829735383	6.16827192106112e-05	0.0055243281712344	1.80347993877344
"80824_at"	80824	0.246634936399998	6.9142948021	4.94506234639739	6.41807403770857e-05	0.00572041704735958	1.76521552853754
"3021_at"	3021	0.230380181399997	9.3056960533	4.93548327675595	6.56697926635907e-05	0.0058090141663533	1.7431095461234
"3601_at"	3601	0.6398067884	7.7851505744	4.93464695197908	6.58014442491069e-05	0.0058090141663533	1.74117929808438
"23542_at"	23542	0.230845814599996	6.4927935373	4.88425174231261	7.42472852968457e-05	0.00650314328010806	1.624800881077
"84333_at"	84333	0.461816784499998	8.31955470005	4.8835869224195	7.43657357669189e-05	0.00650314328010806	1.62326476681697
"197259_at"	197259	1.3644628034	7.2835750056	4.88110191688778	7.48101800542192e-05	0.00651129543673788	1.61752279639559
"130340_at"	130340	-0.318031524000002	9.0027133633	-4.8779942498626	7.53697652536328e-05	0.00652934615905186	1.61034166358374
"3988_at"	3988	0.375941276800001	9.9116568252	4.86787376136648	7.72215932300979e-05	0.00665865635764086	1.58695231131075
"79792_at"	79792	0.333538893999997	7.5040839017	4.86313636787008	7.81041555318984e-05	0.00668594469862277	1.57600214325435
"4067_at"	4067	0.743055837399996	9.1516665081	4.86230893686246	7.82593451427338e-05	0.00668594469862277	1.57408948645367
"196883_at"	196883	0.395353181799997	5.8104130923	4.8278983608218	8.49966626299505e-05	0.00722822536007639	1.49452038724892
"5318_at"	5318	-0.443017118499998	7.89245568455	-4.81940321469509	8.67482155313975e-05	0.00734349391660538	1.47486883640776
"3301_at"	3301	0.632069629799998	9.8673699652	4.80951131070396	8.88337197946744e-05	0.00748585605124304	1.45198245163925
"135112_at"	135112	0.891166972799995	8.9418497109	4.79148016755211	9.2766270289384e-05	0.00778187278232982	1.41025463260086
"159013_at"	159013	0.446275193899996	7.60219217785	4.78053624245111	9.52382968905382e-05	0.00792324321267186	1.38492195764534
"2634_at"	2634	1.0823886593	5.74165783325	4.78023931167972	9.53062860146623e-05	0.00792324321267186	1.38423456792944
"55294_at"	55294	-0.299478080799998	8.5219841132	-4.76839626323729	9.80583161512878e-05	0.00811563894253895	1.35681544822824
"1519_at"	1519	0.486665543499998	7.50403576195	4.76425846211705	9.90386158358019e-05	0.00816034177324414	1.34723437194781
"2920_at"	2920	0.621631394300001	10.33610898385	4.76201860987972	9.95733830680268e-05	0.00816810154291217	1.3420477391523
"51279_at"	51279	0.316644286699999	8.41409336855	4.75253037254395	0.000101871194204797	0.00831978004124553	1.3200746807333
"26525_at"	26525	0.695682723000003	6.9702186377	4.74555558337883	0.000103594343215901	0.00842340144245433	1.30392032768243
"55905_at"	55905	0.5603682785	9.55024393195	4.72801342380393	0.00010805923207786	0.00874807905454784	1.26328362044096
"8111_at"	8111	0.312564982499998	6.51720331475	4.72451889062993	0.000108971582580547	0.00878358334548154	1.25518728078085
"51312_at"	51312	0.570925986699999	9.00762299525	4.71165393666342	0.000112397770804298	0.00902052932009042	1.22537770474142
"8942_at"	8942	0.863430430099996	10.21862692695	4.70373399529974	0.000114560781525912	0.00913403070177521	1.20702378436352
"10970_at"	10970	0.239373316	11.261910014	4.70287673646581	0.000114797408356094	0.00913403070177521	1.20503703419835
"7127_at"	7127	0.543493613299999	7.85083853255	4.69976190240759	0.00011566134031735	0.00916344268437334	1.1978180333634
"5699_at"	5699	0.719269009400001	9.8237458755	4.6900184457288	0.000118406311969644	0.0093409983727882	1.17523460409963
"6891_at"	6891	0.546856577899996	8.89275955885	4.68744608630039	0.000119141896510657	0.00935920177716558	1.16927193057437
"79148_at"	79148	0.402168679099999	8.74352814485	4.68346897196592	0.00012028825120177	0.00940938349801524	1.16005270580164
"200315_at"	200315	1.7117763836	6.7831366642	4.68136815140129	0.000120898264639396	0.00941736524432673	1.1551826847817
"29964_at"	29964	0.9206599337	7.25726826425	4.67333792369015	0.000123258850986157	0.00956107045369193	1.13656630774384
"10565_at"	10565	-0.248079353700001	9.62143327805	-4.6701331753918	0.0001242138364929	0.00959500131142448	1.12913630593828
"340719_at"	340719	-0.441217628500002	5.67565950685	-4.65651468152747	0.000128355837535419	0.00987381274717486	1.09755979808119
"9473_at"	9473	1.2846531976	8.1801672797	4.65418905263251	0.0001290769435184	0.00988825394994887	1.09216702292062
"7186_at"	7186	0.254518582599998	7.734464192	4.64661392316061	0.000131454158167269	0.0100289244372963	1.07460057087393
"23198_at"	23198	0.299691784199998	8.2226939514	4.64427438909835	0.000132197217760319	0.0100442795904039	1.06917500461761
"55661_at"	55661	-0.278755971700003	9.48567855085	-4.63197465540296	0.000136173847464701	0.0103041916659106	1.04064890990511
"79730_at"	79730	0.5726231034	7.2925848114	4.6212778545939	0.000139729999932617	0.0105066988038536	1.01583775182975
"27348_at"	27348	0.917744095099994	9.28741668785	4.62052574645219	0.000139983526865086	0.0105066988038536	1.01409315283704
"53917_at"	53917	0.362246769499999	9.03814149095	4.61465485926617	0.000141978509339434	0.010613466067112	1.00047458309339
